return_id,sales_id,date_id,date,customer_id,product_id,region_id,return_units,return_value_eur,return_reason
2204,2495,20240807,2024-08-07,992,1153,5,1,722.99,Defect
2205,116536,20220427,2022-04-27,317,1003,1,15,16051.86,Defect
2206,40494,20240419,2024-04-19,318,1183,6,29,4912.31,Customer Cancellation
2207,73359,20230326,2023-03-26,507,1133,5,8,904.76,Defect
2208,4640,20240220,2024-02-20,353,1069,4,8,1222.66,Defect
2209,78688,20240806,2024-08-06,186,1041,1,10,3152.2,Wrong Configuration
2210,21143,20230718,2023-07-18,1011,1040,1,5,1854.52,Defect
2211,31562,20210330,2021-03-30,54,1136,7,6,408.6,Wrong Configuration
2212,2708,20220501,2022-05-01,891,1082,6,15,11874.63,Defect
2213,105795,20210707,2021-07-07,265,1021,4,6,3891.59,Wrong Configuration
2214,101766,20210530,2021-05-30,843,1157,5,14,10879.83,Wrong Configuration
2215,104826,20220113,2022-01-13,107,1050,3,11,5893.05,Defect
2216,47098,20210709,2021-07-09,1073,1023,5,7,3494.29,Customer Cancellation
2217,7696,20250910,2025-09-10,332,1125,5,46,3622.46,Defect
2218,100183,20230909,2023-09-09,1032,1180,1,4,954.84,Wrong Configuration
2219,114248,20230904,2023-09-04,593,1112,6,6,8712.62,Shipping Damage
2220,62605,20241222,2024-12-22,379,1166,3,5,290.74,Defect
2221,647,20211120,2021-11-20,379,1111,3,3,3792.11,Customer Cancellation
2222,67448,20221022,2022-10-22,991,1028,7,6,2871.34,Customer Cancellation
2223,114187,20210412,2021-04-12,185,1110,9,29,41698.59,Customer Cancellation
2224,24610,20231125,2023-11-25,839,1078,10,8,2173.71,Wrong Configuration
2225,51496,20240227,2024-02-27,384,1088,8,2,1924.1,Other
2226,38184,20241029,2024-10-29,759,1113,2,10,16516.89,Wrong Configuration
2227,38270,20210911,2021-09-11,200,1065,2,2,267.29,Defect
2228,90250,20230110,2023-01-10,8,1107,10,4,4485.73,Wrong Configuration
2229,80314,20251021,2025-10-21,287,1088,6,1,1043.67,Wrong Configuration
2230,95060,20240502,2024-05-02,696,1166,7,7,450.65,Defect
2231,100361,20230929,2023-09-29,872,1142,4,6,3633.62,Customer Cancellation
2232,60279,20240511,2024-05-11,404,1126,6,17,931.25,Customer Cancellation
2233,52708,20220530,2022-05-30,1162,1077,4,6,757.31,Customer Cancellation
2234,69465,20210427,2021-04-27,1148,1170,8,2,118.75,Defect
2235,84912,20230612,2023-06-12,467,1094,6,26,18854.69,Other
2236,60384,20220219,2022-02-19,541,1037,3,7,3643.6,Wrong Configuration
2237,8526,20220322,2022-03-22,974,1008,8,15,9003.81,Defect
2238,27514,20241112,2024-11-12,496,1183,3,9,1714.73,Shipping Damage
2239,75105,20220207,2022-02-07,468,1161,5,11,636.22,Defect
2240,88181,20220331,2022-03-31,173,1112,6,6,7017.74,Wrong Configuration
2241,42660,20250808,2025-08-08,50,1144,9,21,12894.74,Customer Cancellation
2242,23542,20250822,2025-08-22,1142,1121,4,1,95.44,Defect
2243,116499,20240414,2024-04-14,199,1185,5,15,3382.7,Defect
2244,24370,20240316,2024-03-16,161,1011,6,5,4865.46,Shipping Damage
2245,119065,20251106,2025-11-06,1124,1150,2,17,10408.56,Shipping Damage
2246,2874,20241118,2024-11-18,121,1186,10,28,6283.12,Customer Cancellation
2247,118099,20250225,2025-02-25,813,1173,3,48,2368.61,Defect
2248,21996,20220511,2022-05-11,67,1028,5,7,3226.72,Defect
2249,116865,20220119,2022-01-19,467,1055,6,30,10954.01,Wrong Configuration
2250,65721,20220715,2022-07-15,459,1063,6,15,2723.91,Customer Cancellation
2251,11193,20220829,2022-08-29,951,1181,6,11,2454.78,Defect
2252,90510,20211226,2021-12-26,833,1130,3,4,313.04,Other
2253,118687,20210809,2021-08-09,697,1008,1,18,11322.03,Defect
2254,109740,20230416,2023-04-16,575,1015,6,2,1639.56,Defect
2255,71143,20251004,2025-10-04,1036,1014,9,1,1282.72,Defect
2256,73946,20250524,2025-05-24,1020,1179,4,19,847.76,Defect
2257,114165,20250722,2025-07-22,541,1125,3,1,82.42,Customer Cancellation
2258,82162,20230630,2023-06-30,218,1015,2,5,4098.86,Wrong Configuration
2259,77184,20231220,2023-12-20,257,1018,2,12,11258.57,Customer Cancellation
2260,23147,20230619,2023-06-19,678,1185,1,13,2988.88,Defect
2261,76504,20230828,2023-08-28,947,1087,3,9,4942.37,Defect
2262,42903,20241113,2024-11-13,469,1095,1,4,2149.18,Defect
2263,24073,20210427,2021-04-27,97,1009,8,2,1657.1,Defect
2264,15195,20250329,2025-03-29,678,1066,1,22,3979.41,Customer Cancellation
2265,73783,20250921,2025-09-21,1196,1133,2,5,531.13,Customer Cancellation
2266,95869,20240310,2024-03-10,847,1196,4,10,1851.1,Customer Cancellation
2267,1642,20231008,2023-10-08,1178,1119,7,37,50316.65,Other
2268,102906,20230226,2023-02-26,411,1056,6,26,11880.97,Defect
2269,94844,20220801,2022-08-01,421,1052,8,1,395.5,Shipping Damage
2270,2168,20220511,2022-05-11,592,1184,2,19,2840.42,Customer Cancellation
2271,17116,20210120,2021-01-20,676,1184,8,1,168.65,Customer Cancellation
2272,62871,20251009,2025-10-09,1164,1170,9,8,573.75,Defect
2273,15952,20231201,2023-12-01,586,1111,10,27,34909.79,Wrong Configuration
2274,53360,20240207,2024-02-07,976,1018,1,15,13451.89,Shipping Damage
2275,38782,20250124,2025-01-24,779,1122,1,3,289.96,Wrong Configuration
2276,44167,20251220,2025-12-20,888,1189,3,1,293.42,Other
2277,5182,20241016,2024-10-16,482,1168,4,2,118.71,Defect
2278,11589,20240630,2024-06-30,103,1076,1,1,159.36,Defect
2279,13344,20250209,2025-02-09,301,1069,1,12,2188.98,Customer Cancellation
2280,24507,20220906,2022-09-06,1064,1148,5,10,5652.93,Defect
2281,117135,20221111,2022-11-11,540,1183,3,8,1440.07,Defect
2282,66926,20250303,2025-03-03,315,1046,6,11,6460.46,Wrong Configuration
2283,5062,20230213,2023-02-13,590,1119,3,1,1517.7,Customer Cancellation
2284,67423,20220424,2022-04-24,283,1036,5,8,4521.51,Wrong Configuration
2285,6701,20210123,2021-01-23,244,1117,3,2,2192.93,Shipping Damage
2286,97626,20240618,2024-06-18,606,1047,1,3,1716.42,Shipping Damage
2287,55968,20251028,2025-10-28,141,1175,4,4,231.74,Defect
2288,32330,20210608,2021-06-08,1075,1013,4,30,22924.2,Customer Cancellation
2289,24160,20210615,2021-06-15,121,1166,10,23,1265.32,Defect
2290,45757,20250726,2025-07-26,467,1072,6,31,4847.33,Wrong Configuration
2291,13036,20230409,2023-04-09,593,1059,6,5,1987.31,Shipping Damage
2292,110774,20210212,2021-02-12,939,1060,6,22,3063.56,Defect
2293,16381,20241022,2024-10-22,347,1027,1,4,1665.72,Defect
2294,109168,20241120,2024-11-20,1056,1174,2,1,61.96,Defect
2295,102081,20231026,2023-10-26,556,1150,2,1,680.66,Customer Cancellation
2296,108923,20250729,2025-07-29,328,1017,1,6,6190.71,Shipping Damage
2297,16987,20241107,2024-11-07,202,1018,1,43,42243.56,Customer Cancellation
2298,41159,20240928,2024-09-28,30,1159,7,5,3223.4,Defect
2299,10677,20210309,2021-03-09,1041,1076,4,11,1518.28,Wrong Configuration
2300,82040,20221004,2022-10-04,369,1025,8,10,7167.81,Wrong Configuration
2301,94970,20231022,2023-10-22,582,1031,5,6,3646.64,Other
2302,58752,20230714,2023-07-14,21,1180,1,7,1495.0,Wrong Configuration
2303,16108,20230320,2023-03-20,415,1088,5,9,9319.89,Defect
2304,99508,20210101,2021-01-01,777,1122,9,2,148.76,Customer Cancellation
2305,2328,20221126,2022-11-26,1199,1148,9,4,2071.11,Wrong Configuration
2306,47486,20241215,2024-12-15,810,1019,7,8,7394.45,Wrong Configuration
2307,114700,20251230,2025-12-30,872,1099,4,7,5677.24,Defect
2308,73717,20241223,2024-12-23,173,1042,6,17,6186.07,Defect
2309,34241,20250717,2025-07-17,978,1013,6,42,32939.51,Defect
2310,96803,20250108,2025-01-08,80,1028,2,1,570.55,Customer Cancellation
2311,1,20220304,2022-03-04,282,1133,2,1,104.01,Customer Cancellation
2312,60509,20230802,2023-08-02,1116,1165,2,1,55.23,Defect
2313,87492,20251224,2025-12-24,1077,1198,9,11,2568.16,Wrong Configuration
2314,66309,20231106,2023-11-06,149,1103,8,57,88996.05,Wrong Configuration
2315,36766,20230202,2023-02-02,202,1012,1,46,42362.81,Customer Cancellation
2316,62096,20220831,2022-08-31,353,1118,4,13,13765.38,Wrong Configuration
2317,61004,20240728,2024-07-28,842,1183,1,16,2840.51,Wrong Configuration
2318,97315,20250417,2025-04-17,400,1020,6,1,576.29,Shipping Damage
2319,14665,20250122,2025-01-22,891,1000,6,5,3634.57,Customer Cancellation
2320,99441,20210421,2021-04-21,199,1150,5,23,11767.85,Defect
2321,61523,20240612,2024-06-12,578,1010,9,30,28517.08,Other
2322,84307,20230604,2023-06-04,816,1136,7,2,159.62,Other
2323,22927,20250430,2025-04-30,28,1133,1,7,701.17,Customer Cancellation
2324,106772,20240818,2024-08-18,1185,1100,3,14,21091.13,Shipping Damage
2325,23968,20210316,2021-03-16,852,1166,1,6,343.89,Shipping Damage
2326,40896,20220516,2022-05-16,260,1021,5,6,3929.55,Customer Cancellation
2327,33811,20251117,2025-11-17,747,1117,6,10,8864.16,Defect
2328,14268,20210718,2021-07-18,1029,1110,8,1,1520.41,Shipping Damage
2329,52940,20250820,2025-08-20,139,1015,2,10,10101.5,Wrong Configuration
2330,110914,20230401,2023-04-01,1063,1150,6,10,6111.83,Defect
2331,3495,20230417,2023-04-17,833,1042,3,6,2301.39,Shipping Damage
2332,22030,20250605,2025-06-05,712,1054,8,4,1993.64,Shipping Damage
2333,25897,20211020,2021-10-20,951,1081,6,6,3731.31,Defect
2334,47620,20251202,2025-12-02,607,1090,1,7,4832.32,Wrong Configuration
2335,15944,20220224,2022-02-24,673,1127,6,1,98.42,Wrong Configuration
2336,97878,20221102,2022-11-02,250,1102,6,8,9122.17,Customer Cancellation
2337,24259,20231228,2023-12-28,401,1099,4,4,3490.6,Customer Cancellation
2338,91614,20211129,2021-11-29,422,1032,7,6,2938.16,Other
2339,617,20240124,2024-01-24,278,1047,2,24,12589.94,Customer Cancellation
2340,107719,20240210,2024-02-10,186,1024,1,35,18152.87,Wrong Configuration
2341,7493,20220405,2022-04-05,874,1021,1,3,1940.99,Shipping Damage
2342,41540,20240715,2024-07-15,11,1170,1,3,197.14,Shipping Damage
2343,113312,20210615,2021-06-15,572,1091,2,25,16683.76,Customer Cancellation
2344,14051,20240317,2024-03-17,1120,1102,5,7,10280.08,Wrong Configuration
2345,82062,20230402,2023-04-02,793,1125,4,29,2096.68,Shipping Damage
2346,56430,20250226,2025-02-26,630,1014,3,5,5764.06,Wrong Configuration
2347,30099,20230707,2023-07-07,701,1186,6,3,648.93,Other
2348,105156,20220620,2022-06-20,380,1065,2,1,133.63,Shipping Damage
2349,97429,20241105,2024-11-05,1121,1067,6,3,541.23,Wrong Configuration
2350,4149,20251224,2025-12-24,542,1179,8,4,165.79,Defect
2351,13620,20231206,2023-12-06,927,1171,9,5,224.92,Defect
2352,46870,20231101,2023-11-01,1032,1156,1,16,6878.09,Customer Cancellation
2353,92451,20220513,2022-05-13,1022,1095,6,5,2249.67,Wrong Configuration
2354,79178,20220301,2022-03-01,154,1194,2,4,1292.54,Defect
2355,84429,20220403,2022-04-03,188,1031,6,7,3803.99,Customer Cancellation
2356,45194,20220623,2022-06-23,39,1164,3,22,784.33,Defect
2357,106026,20241201,2024-12-01,94,1196,8,3,594.48,Wrong Configuration
2358,41243,20230707,2023-07-07,401,1066,4,1,149.3,Defect
2359,15804,20220215,2022-02-15,697,1154,1,3,1562.1,Defect
2360,53844,20220127,2022-01-27,922,1031,6,19,11334.11,Wrong Configuration
2361,94563,20230514,2023-05-14,876,1090,8,9,6686.52,Defect
2362,107395,20250319,2025-03-19,327,1176,4,4,299.13,Customer Cancellation
2363,63327,20210312,2021-03-12,636,1193,9,6,994.02,Wrong Configuration
2364,80362,20241028,2024-10-28,918,1163,1,5,215.35,Defect
2365,16771,20230512,2023-05-12,65,1109,1,14,16646.8,Defect
2366,29050,20241109,2024-11-09,310,1186,7,10,2464.02,Shipping Damage
2367,75376,20241102,2024-11-02,678,1070,1,213,29865.91,Customer Cancellation
2368,84673,20241007,2024-10-07,116,1073,1,9,1339.89,Customer Cancellation
2369,70210,20250723,2025-07-23,622,1026,6,16,8771.65,Wrong Configuration
2370,41384,20251031,2025-10-31,630,1098,3,6,3288.52,Defect
2371,3712,20211111,2021-11-11,164,1184,9,1,166.71,Wrong Configuration
2372,14204,20241101,2024-11-01,317,1020,1,3,1362.0,Customer Cancellation
2373,89837,20220428,2022-04-28,259,1076,2,39,5262.36,Shipping Damage
2374,47216,20230330,2023-03-30,555,1124,3,1,94.47,Other
2375,109856,20251129,2025-11-29,666,1187,5,1,337.08,Customer Cancellation
2376,66500,20210920,2021-09-20,986,1082,2,4,2921.56,Wrong Configuration
2377,35162,20230401,2023-04-01,577,1172,10,1,43.2,Defect
2378,90684,20220504,2022-05-04,456,1072,2,2,351.88,Shipping Damage
2379,116327,20230216,2023-02-16,833,1046,3,1,574.13,Defect
2380,17704,20221205,2022-12-05,922,1111,6,49,58358.67,Wrong Configuration
2381,44600,20210810,2021-08-10,1120,1077,5,6,827.4,Defect
2382,102330,20240420,2024-04-20,241,1050,7,1,515.97,Customer Cancellation
2383,55588,20210910,2021-09-10,750,1075,4,4,614.8,Other
2384,116810,20240711,2024-07-11,1032,1112,1,3,4264.18,Wrong Configuration
2385,11242,20221214,2022-12-14,872,1059,4,12,4750.43,Customer Cancellation
2386,93498,20250313,2025-03-13,1064,1015,5,17,13749.02,Shipping Damage
2387,56858,20230628,2023-06-28,494,1127,1,1,98.06,Wrong Configuration
2388,48166,20220704,2022-07-04,962,1041,2,5,1440.12,Wrong Configuration
2389,119630,20220225,2022-02-25,926,1123,1,21,1210.04,Customer Cancellation
2390,98688,20211225,2021-12-25,592,1127,2,6,447.63,Wrong Configuration
2391,109220,20210302,2021-03-02,1134,1152,1,11,7968.78,Wrong Configuration
2392,102455,20210707,2021-07-07,766,1167,8,12,581.68,Defect
2393,471,20220331,2022-03-31,578,1058,9,10,4309.34,Shipping Damage
2394,31288,20210926,2021-09-26,387,1051,7,3,1265.23,Defect
2395,53309,20241221,2024-12-21,582,1007,5,53,57403.82,Defect
2396,97199,20220505,2022-05-05,576,1096,5,1,967.65,Other
2397,72333,20230209,2023-02-09,985,1067,1,1,196.26,Defect
2398,73784,20230331,2023-03-31,572,1095,2,8,3799.37,Shipping Damage
2399,8842,20240411,2024-04-11,326,1030,6,2,1373.96,Wrong Configuration
2400,55713,20240525,2024-05-25,292,1177,1,3,139.13,Customer Cancellation
2401,61436,20230107,2023-01-07,203,1188,7,1,228.21,Shipping Damage
2402,49144,20251015,2025-10-15,558,1103,10,7,11090.57,Other
2403,43313,20230219,2023-02-19,112,1046,8,4,1887.46,Other
2404,118068,20210224,2021-02-24,1028,1026,5,42,23056.44,Customer Cancellation
2405,21732,20240213,2024-02-13,839,1075,10,3,571.26,Wrong Configuration
2406,76333,20210625,2021-06-25,1063,1065,6,21,2566.76,Shipping Damage
2407,114986,20230520,2023-05-20,270,1196,1,1,226.18,Wrong Configuration
2408,97125,20220117,2022-01-17,1049,1121,4,1,78.72,Shipping Damage
2409,94551,20240802,2024-08-02,1054,1062,2,9,1881.22,Shipping Damage
2410,13054,20210114,2021-01-14,84,1112,1,4,4908.97,Defect
2411,116979,20220929,2022-09-29,971,1097,6,10,5349.87,Defect
2412,4271,20211111,2021-11-11,341,1094,5,1,889.1,Defect
2413,101768,20231118,2023-11-18,164,1011,9,1,999.59,Customer Cancellation
2414,59046,20210227,2021-02-27,582,1126,5,13,810.03,Shipping Damage
2415,58737,20220729,2022-07-29,864,1054,6,3,1380.46,Defect
2416,84497,20220605,2022-06-05,905,1155,6,6,3556.3,Shipping Damage
2417,92622,20240815,2024-08-15,760,1082,4,5,4396.06,Customer Cancellation
2418,112692,20250916,2025-09-16,50,1185,9,10,2488.66,Defect
2419,33294,20241119,2024-11-19,910,1013,6,5,4187.7,Shipping Damage
2420,99438,20230821,2023-08-21,684,1061,4,1,139.79,Shipping Damage
2421,93940,20220619,2022-06-19,982,1181,4,18,3850.02,Other
2422,106017,20211217,2021-12-17,186,1111,1,5,6617.19,Defect
2423,108948,20230105,2023-01-05,445,1183,3,32,5225.81,Defect
2424,64837,20250524,2025-05-24,412,1004,2,19,12590.75,Shipping Damage
2425,71533,20240707,2024-07-07,530,1116,5,1,1474.62,Other
2426,101181,20240404,2024-04-04,519,1052,1,8,3232.01,Wrong Configuration
2427,56496,20210328,2021-03-28,678,1019,1,3,2338.53,Shipping Damage
2428,22496,20210210,2021-02-10,876,1174,8,5,255.07,Shipping Damage
2429,91093,20230608,2023-06-08,433,1117,2,2,2499.28,Wrong Configuration
2430,54483,20251030,2025-10-30,773,1108,5,17,28797.77,Wrong Configuration
2431,31225,20230911,2023-09-11,411,1159,6,54,26752.75,Shipping Damage
2432,98426,20230917,2023-09-17,441,1176,4,4,287.03,Defect
2433,64860,20251010,2025-10-10,944,1131,5,8,696.86,Shipping Damage
2434,83946,20221223,2022-12-23,188,1078,6,16,3822.88,Wrong Configuration
2435,105224,20251209,2025-12-09,1038,1002,2,12,9653.5,Shipping Damage
2436,10046,20230201,2023-02-01,235,1017,6,4,3643.26,Defect
2437,84638,20230904,2023-09-04,305,1031,8,1,645.0,Shipping Damage
2438,22322,20251223,2025-12-23,92,1173,3,2,121.31,Customer Cancellation
2439,102732,20250109,2025-01-09,891,1096,6,15,13649.84,Shipping Damage
2440,53034,20210531,2021-05-31,459,1063,6,19,3163.93,Wrong Configuration
2441,77477,20250617,2025-06-17,460,1056,3,1,491.11,Wrong Configuration
2442,64810,20250712,2025-07-12,207,1091,8,5,4395.39,Customer Cancellation
2443,37407,20240309,2024-03-09,939,1035,6,14,7629.64,Defect
2444,116768,20231012,2023-10-12,262,1014,9,7,8259.26,Wrong Configuration
2445,102159,20220508,2022-05-08,678,1182,1,12,2984.65,Shipping Damage
2446,69144,20210218,2021-02-18,907,1152,7,1,718.15,Shipping Damage
2447,32990,20251013,2025-10-13,971,1011,6,9,9021.58,Defect
2448,27482,20220823,2022-08-23,459,1141,6,17,8526.69,Defect
2449,34632,20220304,2022-03-04,1010,1045,4,1,402.04,Other
2450,42004,20251003,2025-10-03,817,1147,1,18,15306.9,Defect
2451,10844,20230212,2023-02-12,120,1082,2,2,1557.1,Defect
2452,49669,20210803,2021-08-03,254,1128,6,30,1325.89,Wrong Configuration
2453,11986,20250713,2025-07-13,520,1069,6,4,789.35,Wrong Configuration
2454,4972,20250919,2025-09-19,1081,1112,1,8,13300.26,Wrong Configuration
2455,108677,20251227,2025-12-27,469,1012,1,15,16955.44,Defect
2456,13722,20220218,2022-02-18,1198,1047,2,1,497.98,Wrong Configuration
2457,3799,20250518,2025-05-18,113,1080,4,1,745.23,Wrong Configuration
2458,40785,20250204,2025-02-04,38,1187,10,1,348.57,Wrong Configuration
2459,70973,20211208,2021-12-08,541,1031,3,1,584.04,Defect
2460,83759,20240205,2024-02-05,532,1063,8,5,887.3,Defect
2461,94920,20251008,2025-10-08,318,1135,6,6,463.72,Customer Cancellation
2462,78378,20210419,2021-04-19,292,1012,1,3,2772.02,Wrong Configuration
2463,83571,20241218,2024-12-18,496,1067,3,5,890.04,Defect
2464,50759,20251213,2025-12-13,785,1117,1,1,1151.93,Shipping Damage
2465,75818,20230218,2023-02-18,432,1048,2,1,515.56,Customer Cancellation
2466,77316,20210126,2021-01-26,969,1031,1,2,1235.79,Customer Cancellation
2467,111510,20250730,2025-07-30,559,1002,8,15,12569.76,Defect
2468,16934,20250224,2025-02-24,122,1110,2,17,28366.05,Wrong Configuration
2469,70399,20230104,2023-01-04,77,1049,5,5,1709.86,Wrong Configuration
2470,18160,20220213,2022-02-13,425,1071,1,58,8234.39,Defect
2471,13742,20230829,2023-08-29,181,1003,7,3,3367.02,Wrong Configuration
2472,12724,20211124,2021-11-24,222,1158,8,7,4812.8,Defect
2473,7749,20240102,2024-01-02,453,1067,6,3,546.22,Shipping Damage
2474,65504,20240519,2024-05-19,839,1082,10,1,866.05,Defect
2475,109140,20230130,2023-01-30,230,1098,6,8,4510.67,Defect
2476,79144,20251115,2025-11-15,770,1153,7,1,770.41,Customer Cancellation
2477,115967,20210903,2021-09-03,1080,1122,1,16,1020.42,Defect
2478,77844,20221123,2022-11-23,211,1112,4,2,2953.01,Wrong Configuration
2479,92718,20241231,2024-12-31,112,1016,8,3,2898.58,Shipping Damage
2480,112445,20240115,2024-01-15,381,1117,8,3,3169.49,Shipping Damage
2481,81105,20210128,2021-01-28,789,1120,3,79,5850.72,Wrong Configuration
2482,26335,20240323,2024-03-23,1045,1051,1,1,437.49,Customer Cancellation
2483,100992,20240117,2024-01-17,263,1121,6,10,785.03,Customer Cancellation
2484,8601,20250213,2025-02-13,224,1037,9,24,14086.74,Defect
2485,98314,20231128,2023-11-28,723,1033,1,4,1872.97,Customer Cancellation
2486,64517,20250326,2025-03-26,752,1102,10,2,2878.54,Shipping Damage
2487,59935,20220901,2022-09-01,974,1081,8,9,5688.43,Customer Cancellation
2488,119004,20220113,2022-01-13,187,1133,8,10,1055.73,Customer Cancellation
2489,39604,20240104,2024-01-04,123,1172,2,1,46.93,Other
2490,2297,20211223,2021-12-23,688,1127,9,6,576.16,Customer Cancellation
2491,119772,20211106,2021-11-06,246,1010,4,3,2665.27,Defect
2492,80257,20220827,2022-08-27,82,1076,3,6,867.64,Customer Cancellation
2493,108261,20210908,2021-09-08,916,1068,3,1,161.58,Wrong Configuration
2494,59916,20240618,2024-06-18,266,1064,2,1,223.69,Shipping Damage
2495,119659,20250913,2025-09-13,687,1045,3,15,6556.72,Customer Cancellation
2496,96969,20251119,2025-11-19,179,1108,4,13,19313.57,Shipping Damage
2497,53736,20230723,2023-07-23,950,1063,9,6,1108.7,Defect
2498,54257,20230119,2023-01-19,353,1176,4,9,576.9,Wrong Configuration
2499,43599,20230510,2023-05-10,515,1064,3,7,1431.78,Defect
2500,26494,20210623,2021-06-23,692,1058,5,1,469.03,Wrong Configuration
2501,77156,20220726,2022-07-26,849,1077,5,18,2490.26,Shipping Damage
2502,35769,20221230,2022-12-30,143,1065,2,15,2147.1,Customer Cancellation
2503,28147,20240120,2024-01-20,218,1041,2,6,2000.85,Wrong Configuration
2504,32026,20240415,2024-04-15,481,1043,1,4,1351.33,Wrong Configuration
2505,39675,20240111,2024-01-11,540,1097,3,1,624.99,Customer Cancellation
2506,81903,20221003,2022-10-03,553,1124,1,19,1720.57,Defect
2507,57672,20250107,2025-01-07,763,1190,5,6,1354.81,Other
2508,92401,20230422,2023-04-22,200,1123,2,10,720.59,Defect
2509,59715,20251220,2025-12-20,98,1139,3,2,174.35,Defect
2510,14378,20210616,2021-06-16,669,1091,1,2,1556.81,Wrong Configuration
2511,82760,20220308,2022-03-08,871,1086,1,3,2391.06,Shipping Damage
2512,36564,20230910,2023-09-10,1041,1116,4,5,7171.33,Other
2513,112298,20210426,2021-04-26,82,1178,3,6,223.41,Other
2514,110167,20240102,2024-01-02,971,1010,6,7,7253.98,Defect
2515,40469,20220312,2022-03-12,984,1148,2,1,533.79,Customer Cancellation
2516,71758,20231121,2023-11-21,1024,1077,10,28,3496.36,Defect
2517,55520,20230322,2023-03-22,224,1021,9,17,10222.28,Shipping Damage
2518,68997,20211021,2021-10-21,823,1183,1,2,312.78,Shipping Damage
2519,16896,20211107,2021-11-07,910,1106,6,16,17732.56,Other
2520,28638,20210403,2021-04-03,334,1015,1,3,2340.91,Customer Cancellation
2521,57793,20240304,2024-03-04,111,1038,1,14,8201.61,Other
2522,17780,20250401,2025-04-01,785,1186,1,3,770.15,Wrong Configuration
2523,54004,20230318,2023-03-18,1006,1194,5,6,1379.2,Customer Cancellation
2524,89178,20250505,2025-05-05,1108,1164,2,1,47.29,Wrong Configuration
2525,32217,20220522,2022-05-22,298,1136,10,3,235.69,Defect
2526,32723,20230719,2023-07-19,1115,1038,5,1,501.33,Wrong Configuration
2527,4493,20210527,2021-05-27,180,1171,8,2,92.03,Wrong Configuration
2528,43621,20221125,2022-11-25,490,1012,4,6,5052.36,Defect
2529,106915,20240109,2024-01-09,1041,1179,4,1,47.21,Defect
2530,61534,20211203,2021-12-03,214,1164,6,3,122.14,Other
2531,52372,20240819,2024-08-19,389,1070,1,3,403.4,Other
2532,50789,20250218,2025-02-18,472,1090,9,9,6839.24,Wrong Configuration
2533,80415,20210126,2021-01-26,616,1107,9,3,3480.48,Other
2534,19290,20240920,2024-09-20,135,1063,7,14,2419.53,Defect
2535,62341,20240926,2024-09-26,563,1128,1,14,786.14,Shipping Damage
2536,46103,20250626,2025-06-26,688,1052,9,4,1834.8,Wrong Configuration
2537,106498,20230309,2023-03-09,1127,1083,3,20,12585.52,Wrong Configuration
2538,115832,20210528,2021-05-28,1032,1196,1,1,176.92,Defect
2539,69545,20251025,2025-10-25,634,1189,1,32,7530.54,Customer Cancellation
2540,68304,20211216,2021-12-16,766,1180,8,17,3657.25,Wrong Configuration
2541,111140,20210418,2021-04-18,350,1199,4,15,3286.1,Defect
2542,24636,20240711,2024-07-11,420,1053,1,8,3511.52,Shipping Damage
2543,19517,20250115,2025-01-15,44,1065,2,4,626.64,Customer Cancellation
2544,74613,20251027,2025-10-27,213,1060,1,16,2587.09,Shipping Damage
2545,19086,20250511,2025-05-11,275,1190,10,5,1211.17,Wrong Configuration
2546,32405,20240408,2024-04-08,82,1199,3,4,1049.7,Defect
2547,7106,20241108,2024-11-08,1022,1183,6,4,723.81,Defect
2548,41340,20251206,2025-12-06,698,1184,1,10,1569.6,Defect
2549,76856,20230316,2023-03-16,186,1002,1,4,2820.17,Customer Cancellation
2550,103736,20210617,2021-06-17,184,1018,3,5,4717.55,Shipping Damage
2551,43491,20220304,2022-03-04,387,1075,7,5,812.48,Customer Cancellation
2552,84050,20240513,2024-05-13,435,1056,7,36,14386.84,Customer Cancellation
2553,115026,20210416,2021-04-16,86,1123,3,3,218.82,Customer Cancellation
2554,85198,20211111,2021-11-11,595,1193,4,8,1576.99,Shipping Damage
2555,53702,20211004,2021-10-04,1155,1093,8,25,18406.67,Defect
2556,41760,20250403,2025-04-03,298,1096,10,3,3111.95,Wrong Configuration
2557,90233,20250413,2025-04-13,106,1018,4,13,15143.99,Defect
2558,29414,20250223,2025-02-23,246,1104,4,13,11744.62,Shipping Damage
2559,46701,20221119,2022-11-19,991,1045,7,10,3721.78,Defect
2560,93459,20231204,2023-12-04,274,1007,6,11,11555.88,Defect
2561,53664,20220206,2022-02-06,865,1011,1,4,3673.99,Defect
2562,57453,20231019,2023-10-19,880,1177,4,2,87.69,Wrong Configuration
2563,68045,20250614,2025-06-14,350,1073,4,16,2518.87,Defect
2564,36251,20210206,2021-02-06,651,1027,6,1,433.14,Defect
2565,99651,20230317,2023-03-17,559,1190,8,14,3181.02,Shipping Damage
2566,101076,20240101,2024-01-01,620,1042,6,2,797.24,Customer Cancellation
2567,40157,20220702,2022-07-02,246,1042,4,13,4752.8,Wrong Configuration
2568,73267,20240117,2024-01-17,778,1042,6,1,426.57,Shipping Damage
2569,74207,20210111,2021-01-11,259,1194,2,10,2718.67,Wrong Configuration
2570,116975,20240323,2024-03-23,733,1030,1,5,3653.4,Defect
2571,50093,20240327,2024-03-27,218,1117,2,6,6329.6,Defect
2572,17905,20250130,2025-01-30,14,1069,1,1,198.89,Defect
2573,48697,20251109,2025-11-09,944,1115,5,15,21503.96,Defect
2574,16802,20250219,2025-02-19,613,1180,5,28,7042.27,Wrong Configuration
